CATEG,,,ALL,,SOURCE,
A,B,C,939,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  Williams outside the Penderton home, she fears that she is witnessing her husband's infidelity and vomits. Readers are twice told of her former bravery (see 117, 166-67), so we understand that the hypernervous herself. As such, she functions like Fuss's queer '' ghost-writing '': abjected by the heterosexual world, she haunts and reproaches , she haunts and reproaches it with her presence, "" at once... recognizing and... refusing her role as phantom Other "" (3-4). # The prisoner in a marriage of secrets, Alison is closely connected to Penderton: the"
A,B,C,940,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  with her doctor, "" a Colonel in the medical corps and the Major's own friend "" (152), Langdon has his wife committed to a sanatorium where she--along with the secrets she has finally acknowledged--is restrained (she dies shortly after her internment, and her queer servant Anacleto disappears utterly from the text). Since Alison served as a Since Alison served as a receptacle for the grotesque hypocrisy within both the Penderton's marriage and her own, her departure upsets the distorted balance that the foursome had maintained, and Penderton's "" desire thus becomes uncontainable "" (Kenschaft 229)"
A,B,C,941,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  bullet that shatters the silence of the "" army post in peacetime "" and leaves the object of his desire, the flesh and blood reminder of his homosexuality, lying silent, bloody, and dead on his wife ). Blood is the price not of Penderton's queer desire but of the secrecy and self-loathing that surrounds it. # After Reflections it. # After Reflections, McCullers soon began work on "" The Bride and Her Brother, "" which eventually became The Member of the Wedding, a deeply autobiographical story that centers on Frankie Addams, a heroine whose view, according to"
A,B,C,942,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  (see Hassan 314, Phillips 66 and 69-70, Spiegel 428, Cook 61, and Box 117-18). Obviously, with her crew cut, men's undershirt, and penchant for activities deemed unsuitable for girls Frankie defies gender expectations; but her desires are also queer, for not only is she enamored of Evelyn Owens and Mary Littlejohn, Owens and Mary Littlejohn, but she also has a clear aversion to heterosexual romance: "" I do n't want any beau, what would I do with one? "" (100). It is a rhetorical question. Frankie does not"
A,B,C,943,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  102), who claimed Frankie as a symbol, thus interring her queerness in silence. # On the cusp of puberty, McCullers's young heroine squirms with discomfort at facing her own differences in a "" world '' (28), a world in which the queer is relegated to the silent. Until the spring of the story's central of the story's central action, "" she had been like other people "" (26), but now, entering puberty, she has begun to feel as though she was in "" secret trouble "" (3). She fears"
A,B,C,944,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  a dusty lavender evening, "" We know you "" (Member 149); and from those closest to her whose jokes about her (in) sanity terrify her. Frankie's "" secret trouble, "" the '' (Foucault 44), is, indeed, queer trouble. But to interpret Frankie's queer identity as itself the source of as itself the source of her angst is a mistake. The grotesque tragedy of The Member of the Wedding is that, as Frankie suspects, her differences, which she can not even name, are considered freakish and unlawful. # Young"
A,B,C,945,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  Mae, and aggravated by her queer cousin, Frankie welcomes her affinity for only one queer character in the novel: Honey Brown, Berenice's lavender-skinned, lavender-lipped foster brother, a horn-playing "" natty-dressing "" (Member '' (155), downcast dandy clearly coded as queer (compare to White 98 and Freeman 68). # Though Frankie feels . # Though Frankie feels no connection with the neighborhood girls whose clique excludes her, she longs to be a part of that which she perceives as normal: she longs for a "" we of me "" (Member 50), a"
A,B,C,946,,COCA:2008:FIC Bk:Bodyguard,"  0%:  / 100  from the corner of her eye. // "" Why could n't you just let me catch you? "" he muttered, brushing the tear from her cheek with the pad of his thumb. "" Would it be a man's help? '' // Kitt felt a queer tightness in her chest. It was tempting to lay her burdens on Alex lay her burdens on Alex's broad shoulders. But self-reliance was so ingrained, she did not know how. "" You can help me to my feet, "" she said at last. Even that was a concession, whether he recognized"
A,B,C,947,,COCA:2008:FIC SatEvenPost,"  0%:  / 100  catalogues that came free in the mail, The Book held the sum of all to which he might ever hope or attain. // Gradually one section came to be more thumbed and dog-eared than the rest. That in the bowels of the earth. It had some queer little pictures of cars running on tracks and laborers with lamps in their caps with lamps in their caps. It showed the salt mines of Siberia, and Dutch liked the chapter "" Down in a Coal Mine "" better than the one I always fancied, "" Down in a Diving Bell. "" // Gold was"
A,B,C,948,,COCA:2008:FIC Bk:MrCavendishIPresume,"  0%:  / 100  thus in far closer contact with Amelia's affianced husband than Amelia ever had occasion to be. # "" Oh, no, "" Grace quickly assured her. "" I did not mean to imply that you did said, '' Elizabeth put in, giving Amelia a queer look, '' was that his grace plans to remain at Belgrave for six remain at Belgrave for six months at least. And then you said -- "" # "" I know what I said, "" Amelia bit off, feeling her skin flush. Which was n't precisely true. She could not have repeated her"
A,B,C,949,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  would sometimes hear "" an unknown voice from an alley ""; but "" the voice fell silent, and though she waited, that was all. She was afraid of such things that made her suddenly wonder who was going to be in the world, causing a queer tightness in her chest '' (28). That same spring, a That same spring, a black youth named Lon Baker is murdered in the alley behind Mr. Addams's store. His "" cut throat opened like a crazy, shivering mouth that spoke ghost words into the April sun "" (112):"
A,B,C,950,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  question. Frankie does not want a beau because she knows that what she would be expected to do (or at least to want to do) with one is precisely what she did with "" nasty "" Barney in his father's garage, they committed a '' queer sin that made a shriveling sickness in her stomach.... She hated Barney .... She hated Barney and wanted to kill him. Sometimes alone in the bed at night she planned to shoot him with the pistol or throw a knife between his eyes "" (30). Her encounter with the soldier produces a"
A,B,C,951,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  you "" (Member 149); and from those closest to her whose jokes about her (in) sanity terrify her. Frankie's "" secret trouble, "" the deviance she fears is "" detectable "" (indeed, queer trouble. But to interpret Frankie's queer identity as itself the source of her angst is a mistake. The grotesque a mistake. The grotesque tragedy of The Member of the Wedding is that, as Frankie suspects, her differences, which she can not even name, are considered freakish and unlawful. # Young Frankie's lack of knowledge about the existence"
A,B,C,952,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  of the Wedding is that, as Frankie suspects, her differences, which she can not even name, are considered freakish and unlawful. # Young Frankie's lack of knowledge about the existence of homosexuality contributes to perception of herself as grotesque--ironic sentiments given the plurality of queer characters in the novel. Her unfamiliarity with the queer is revealed during a queer is revealed during a discussion with Berenice, the family maid: # pre-formatted table It is unclear whether Lily Mae's altered "" sex "" is a misassumption made by Berenice (who is perhaps conflating homosexuality with gender identity), or"
A,B,C,953,,COCA:2008:ACAD StudiesNovel,"  0%:  / 100  her differences, which she can not even name, are considered freakish and unlawful. # Young Frankie's lack of knowledge about the existence of homosexuality contributes to her confusion, isolation, and perception of herself as queer characters in the novel. Her unfamiliarity with the queer is revealed during a discussion with Berenice, the family maid: # pre-formatted family maid: # pre-formatted table It is unclear whether Lily Mae's altered "" sex "" is a misassumption made by Berenice (who is perhaps conflating homosexuality with gender identity), or whether Lily Mae is indeed transgendered. McCullers's belief"
