CATEG,,,ALL,,SOURCE,
A,B,C,855,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  this day and his work... have an uneasy, uh, relationship with "" queer culture in America. "" Or queer writing or whatever. [Burroughs] was never seen as part of that. He was still too sort of okay to be queer, he was beyond queer. [Andy_Warhol] On this thing right here. Right here. Here. Go here. Here. Go on... Oh, my God. [Bockris] And I have to take [Burroughs] and Warhol as parallel figures. Two people who, in the late' 50s and early' 60s, stood up for what they believed"
A,B,C,856,,COCA:2010:MOV William S. Burroughs: A Man Within,"  0%:  / 100  n't know. If it was like an ordinary relationship... in one of his novels, it was usually the theme of, um, chasing after somebody that did n't quite... want to have anything to do you were reading. Which was, I think in Queer, something that was shown like what his writings were for. They were were for. They were love letters to make the person that he was interested in laugh.' Cause they were almost comedy routines. [Genesis_Breyer_P-Orridge] In a way, he was somebody who appeared to be incredibly sad... to me as time"
A,B,C,857,,COCA:2010:MOV The Other Guys,"  0%:  / 100  The ballet of emotion and feelings. You're kind of making things worse. - You okay? - Yeah, I'm fine. Hey, I did n't know you could dance. We used to do of guys when we were kids, show them how queer they were, okay? - You learned to dance like that sarcastically? dance like that sarcastically? - Yeah, I guess. Stay out of my personal life, okay? The kid flies private. Stay focused on the case, man. I'll see you in Jersey tomorrow. All right, Terry"
A,B,C,858,,COCA:2009:MOV Evil Bong 2: King Bong,"  0%:  / 100  , when do you get here? Do n't you remember? Dude, this stuff's getting worse. Me too, man, I've never been so starving. Yo, fatboy, what's up man know, we talked about this already. Ah, queer. I didn't see your ass from space. (loudknocking) Oh . (loudknocking) Oh, that must be the delivery guy. Let me see. Are you sure? Who else would it be? Hey bro you never know. The Feds might be sending guys after me cuz of that book"
A,B,C,859,,COCA:2009:MOV ...ondock Saints II: All Saints Day,"  0%:  / 100  found the golden ticket in that candy bar /in Willy Wonka /the Chocolate Factory. - Charlie. - Yeah, Charlie. And I want an Oompa Loompa now, Daddy, now. I'll take these. ? - Yeah! Tears of joy. Those are queer. How much? Oh, no, no, no, no. , no, no. You boys are on the house. - Obliged. - Well, let's see. - What? - Nothing. - What, are you saying I look gay? - No, you just hail from"
A,B,C,860,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  Rip' em up! You almost fumbled it, you pussy! What's your name? (mumbling) Shut up! I do n't care about your name! Get up! Get up! You get 're terrible! This is intense! There's something queer about him. I can't put my finger on it. Didn't on it. Did n't you say he's from New York, Mama? He complimented my purse. So what are you saying? He's, like, some kind of queer? Well, there's only one way to find"
A,B,C,861,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  , you're terrible! This is intense! There's something queer about him. I ca n't put my finger on it. Did n't you say he's from New York, Mama? He complimented my saying? He's, like, some kind of queer? Well, there's only one way to find out. You should find out. You should go talk to him, honey. You think? Yeah. Show him Minnie and Mickey. (chuckles) No man can resist. Bitch! Well, are n't you just hotter than bark on a tree"
A,B,C,862,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  would believe this shit, Karma? Is this the front, or the back? It's a poncho, bitch. (OverPA) We'd like to introduce the newest member to Milford's teaching staff. department, please welcome Miss Del Rio. Smear the queer! Smear the queer! Yeah! (shoutsindistinctly) Smear the queer! ) Smear the queer! Smear the queer! Smear the queer! (chanting_continues) (airhornsounds) Get some of that! Get -- What the... What... What on earth? (airhorncontinuestoblast) She's not going to last."
A,B,C,863,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  , Karma? Is this the front, or the back? It's a poncho, bitch. (OverPA) We'd like to introduce the newest member to Milford's teaching staff. Starting today in the Miss Del Rio. Smear the queer! Smear the queer! Yeah! (shoutsindistinctly) Smear the queer! Smear the queer! ! Smear the queer! Smear the queer! (chanting_continues) (airhornsounds) Get some of that! Get -- What the... What... What on earth? (airhorncontinuestoblast) She's not going to last. She might last longer"
A,B,C,864,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  the back? It's a poncho, bitch. (OverPA) We'd like to introduce the newest member to Milford's teaching staff. Starting today in the senior science department, please welcome Miss Del Rio the queer! Yeah! (shoutsindistinctly) Smear the queer! Smear the queer! Smear the queer! (chanting_continues) (airhornsounds (chanting_continues) (airhornsounds) Get some of that! Get -- What the... What... What on earth? (airhorncontinuestoblast) She's not going to last. She might last longer than Professor Gaywad. I give her two days"
A,B,C,865,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  's a poncho, bitch. (OverPA) We'd like to introduce the newest member to Milford's teaching staff. Starting today in the senior science department, please welcome Miss Del Rio. Smear the queer ! (shoutsindistinctly) Smear the queer! Smear the queer! Smear the queer! (chanting_continues) (airhornsounds) Get some of airhornsounds) Get some of that! Get -- What the... What... What on earth? (airhorncontinuestoblast) She's not going to last. She might last longer than Professor Gaywad. I give her two days. I give her"
A,B,C,866,,COCA:2017:MOV Hurricane Bianca,"  0%:  / 100  bitch. (OverPA) We'd like to introduce the newest member to Milford's teaching staff. Starting today in the senior science department, please welcome Miss Del Rio. Smear the queer! Smear the queer Smear the queer! Smear the queer! Smear the queer! (chanting_continues) (airhornsounds) Get some of that! Get -- of that! Get -- What the... What... What on earth? (airhorncontinuestoblast) She's not going to last. She might last longer than Professor Gaywad. I give her two days. I give her two minutes. Let"
A,B,C,867,,COCA:2017:MOV Pitchfork,"  0%:  / 100  same in the world. - Please, we did n't do anything just let us go, please let us go, please. We did n't do anything. - Mama's gon na make sure it burns bothered. - No, no. - You're queer right? We ain't had a real one yet. - Get off yet. - Get off him, you Nazi bitch! Stop! Oh my god. - Aw. Look we've got a little boo boo. Mama's gon na fix that up for you. - I'm stuck. -"
A,B,C,868,,COCA:2017:MOV After School Special,"  0%:  / 100  What would I do with your pube little Tome, huh? I'm kinda down at the moment. You know i-- I just kinda need an infusion of cash, if you know what mean. I mean Anything. Now you listen to me, you old queer. Don't come on to me like that, okay? Damn it , okay? Damn it, kosta! My water pesters me. I've got no where in this world where I can sit and get an iota of comfort. God, you are really fucking with my vibe right now, you"
A,B,C,869,,COCA:2017:MOV Coin Heist,"  0%:  / 100  compromised funding. - Clubs will be the first to go. - [murmuring] This includes the following. Ant Farming, Architecture, Birding, Chess, Checkers, Chinese, Chinese Checkers, Community Service, Creative Writing Gardening, Inkwell, Math Team, Mock Trial, Queer Straight Alliance, Robotics, Spanish Language Immersion, Stock Market Watchers, Theater Stock Market Watchers, Theater, Young Democrats, and Young Republicans. So all we have are classes now? Everything is canceled, except for Yearbook, Newspaper, and the Winter Formal. - [scattered_murmuring] - [Dakota] And also... - Also"
A,B,C,870,,COCA:2017:MOV She Wolf Rising,"  0%:  / 100  real fan. I guess. Do n't guess, ya either are or you're not. No, I am, sir. Good! Would ya like to get in? It's been a long time real fan. Don't worry. I'm not queer. Besides, Gina's in here too. Sure! I listened to Sure! I listened to Mr. Lonzo as he told his war stories of how he had to fight to get the credibility and recognition his movies deserved. Under ordinary circumstances, I would have been riveted in every syllable. But just"
A,B,C,871,,COCA:2017:MOV Indignation,"  0%:  / 100  's what annoyed me the most. You mind? Yeah, yeah. Dig in. So you mixed it up with old Dean Caudwell? He's actually not such a bad guy. He's just a you move back in with that moron Foxman and that queer Flusser, did he? Hmm? No. See? Yeah, but See? Yeah, but then he started... he started grilling me about my beliefs, my social life, my principles, mainly about Chapel. I tried to explain to him as clearly as I could, as rationally as I could"
A,B,C,872,,COCA:2016:MOV Sing Street,"  0%:  / 100  , we'll have a smoke. Follow me. Come on. Here, do you want one? Nah, I'm okay. I already had two this morning. Actually, look at this yoke. Savage. - Now, I hear you're a queer. - What? Yeah, I hear you're a little queer. 're a little queer. No, you must have me mixed up with someone else. Nah, I do n't think so. Dance. - Dance? - Dance! Dance, like a little queer, go. Are you joking"
A,B,C,873,,COCA:2016:MOV Sing Street,"  0%:  / 100  Here, do you want one? Nah, I'm okay. I already had two this morning. Actually, look at this yoke. It's a Black Widow. Savage. - Now, I hear What? Yeah, I hear you're a little queer. No, you must have me mixed up with someone else. Nah with someone else. Nah, I do n't think so. Dance. - Dance? - Dance! Dance, like a little queer, go. Are you joking? Jig. Move it. No, more arms. Uh,"
A,B,C,874,,COCA:2016:MOV Sing Street,"  0%:  / 100  - Now, I hear you're a queer. - What? Yeah, I hear you're a little queer. No, you must have me mixed up with someone else. Nah, I do n't Dance? - Dance! Dance, like a little queer, go. Are you joking? Jig. Move it. No, Move it. No, more arms. Uh, yeah, disco, kind of. Now dance with your pants down. What? Hmm. Get into that cubicle, dance with your pants down. No. What did you just"
A,B,C,875,,COCA:2016:MOV Before the Fall,"  0%:  / 100  Otherwise, I'll make sure you never practice law again. Lee came to see me. Yeah, about what? About Chuck. Chuck? What'd he say? Not much. Um, he did Chuck is broken hearted. And I'm a pretentious queer who should've minded his own business. He's right. But what 's right. But what you said, made a lot of sense. No, it really does n't, Jane. Look, I judged Chuck based on his paycheck. I concluded he's wasting his life. The truth is,"
