CATEG,,,ALL,,SOURCE,
A,B,C,827,,COCA:2017:MAG Huffington Post,"  0%:  / 100  4181761 # And while Bono and his bandmates are also LGBTQ rights advocates, the singer kept his mouth shut on Pence chat. Given the significance of HIV/AIDS issues to the queer community, this apparent disregard prompted Twitter to do its best to set the its best to set the U2 singer straight. # CORRECTION: The original version of this article referred to PEPFAR as a $15 million initiative. The correct amount is $15 billion. Language has been added to clarify that the 2013 Planned Parenthood"
A,B,C,828,,COCA:2017:MAG Vanity Fair,"  0%:  / 100  Sex as release, as communication, as connection both confirmed and denied. This is not where I expected Guillermo del Toro to take us with a monster movie. But take us he does, and in so lovelorn and marginalized. He's made something of a queer movie, a sensitive portrait of love on the fringes that is no less fringes that is no less real and serious for all its transgressiveness. He also captures the regret, perhaps particular to the gay experience, felt by people who were never able to live true romantic lives because of imposed isolation. But these"
A,B,C,829,,COCA:2017:MAG Hollywood Reporter,"  0%:  / 100  Program. # "" We are thrilled that Pose pushes the narrative forward by centering on the unique and under-told experiences of trans women and gay people of color, "" said Canals. "" Ryan has assembled a strong collaborate on telling this important narrative. As a Bronx-bred queer writer of color, I'm honored to aid in ushering this groundbreaking show in ushering this groundbreaking show into homes. "" 4181874 Reince Priebus, ex-Trump chief of staff, rejoins law firm # Reince Priebus"
A,B,C,830,,COCA:2017:MAG RollingStone.com,"  0%:  / 100  though, women were tired of these awkward transactions, and a few of them decided to take matters into their own hands, opening the first "" women-friendly "" sex-toy stores. Related # Skirt Club was created comfortably explore their sexuality -- but what happens when a queer party plays into hetero norms? # In her new book, Vibrator Nation new book, Vibrator Nation: How Feminist Sex-Toy Stores Changed the Business of Pleasure, Lynn Comella walks us through the evolution of these stores and how they ushered in an era of sex-positive thinking. For these feminist entrepreneurs, their stores were"
A,B,C,831,,COCA:2017:MAG RollingStone.com,"  0%:  / 100  in here and they're going to find somebody who's going to support them. "" # This does n't surprise Comella, who believes feminist sex-toy shops have always been spaces of resistance. "" These stores take says Comella. '' As well as the sexuality of queer people and other marginalized groups. They communicate to their customers messages of inclusion their customers messages of inclusion, solidarity, and self-care. "" # A vibrator billboard in Oakland, California. Courtesy of Nenna Joiner # Feelmore, a store owned and operated by Nenna Joiner in Oakland, California, is a perfect example"
A,B,C,832,,COCA:2017:MAG Mother Jones,"  0%:  / 100  n't normally. The surprising thing was a lot of women got mad, as if I made them think about something they did n't want to think about. And men also thought of it more objectively, or I got a lot of appreciation from people in the queer community as well. To be a provocateur wasn't quite the intention of n't quite the intention of the project, but it's totally fun and I've gone with it. # Illustration courtesty Stephanie Sarley # MJ: Tell me about when Instagram first took down your account. # SS: Right when I"
A,B,C,833,,COCA:2017:MAG Daily Beast,"  0%:  / 100  "" Oh, that that person is trying to make me into a better writer. If I learned this I'm going to be a better writer. "" # We are writing about wish fulfillment right? And reinforcing the idea in that wish fulfillment there are no queer people. What is that saying? Like do we really wish that these we really wish that these people were just gone? That's terrible. Right? It's just absolutely terrible. And so I think stories are one of the ways we effect change. Stories are one of the ways we manifest our"
A,B,C,834,,COCA:2017:MAG Slate Magazine,"  0%:  / 100  make. Your role should be in the background. Encourage them to speak to Lydia, but do n't make that decision for them, and do n't try to run messages between your children. It will be 's a necessary part of becoming adults. # Q. Queer right now: I am in college trying to figure out myself and my figure out myself and my life. I identify as queer because it feels the most honest to me right now. I have dated men and two women. My last girlfriend kept saying I was confused and pushed me to say I was"
A,B,C,835,,COCA:2017:MAG Slate Magazine,"  0%:  / 100  make that decision for them, and do n't try to run messages between your children. It will be difficult and painful, but it's a necessary part of becoming adults. # Q. Queer right now: figure out myself and my life. I identify as queer because it feels the most honest to me right now. I have dated now. I have dated men and two women. My last girlfriend kept saying I was confused and pushed me to say I was gay. We ended up breaking up over it. Is there something wrong with me? Everyone else seems"
A,B,C,836,,COCA:2017:MAG Slate Magazine,"  0%:  / 100  say "" Be yourself "" as if that is a really easy thing to do, as if all of us wake up every day with a really clear and consistent understanding of ourselves and our own desires, and case. Sometimes you are going to surprise yourself! Queer is a great word, and it sounds like it's working for you it's working for you right now, so I think you should continue to use it for as long as it feels right. # Q. Re: Late thank-you notes: Your heart is in the right place here -- and here's"
A,B,C,837,,COCA:2017:MAG Mother Jones,"  0%:  / 100  if you are doing nothing wrong. "" Get the scoop, straight from Mother Jones. Looking for news you can trust? Subscribe to our free newsletters. # Brandon is a reporter at Mother Jones policing and criminal justice issues. He also writes about queer identity politics. Follow him on twitter at myblackmindd and email him at **26;828;TOOLONG and email him at **26;828;TOOLONG. # Mother Jones is a nonprofit, and stories like this are made possible by readers like you. Donate or subscribe to help fund independent journalism."
A,B,C,838,,COCA:2017:MAG Daily Beast,"  0%:  / 100  , who screamed for help while most of her neighbors did nothing, shocked the conscience of America. # Last week, Dexter Pottinger was murdered in his home in Kingston, Jamaica. He, too, screamed did nothing. He, like Kitty Genovese, was queer. Now, some friends of this talented and outspoken designer, dubbed '' outspoken designer, dubbed "" the face of Pride "" in 2016, say that his neighbors did nothing because he was gay. # "" To die knowing that your neighbors heard you screaming murder but did nothing, "" said Maurice Tomlinson,"
